District ID,District Name,School ID,School Name,F5,School Year,Total,4 Year Olds Program,F9,Early Kindergarten,Kindergarten,Total K,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,Table Name,School year (fall),School Name (group)
3165,RSU 19,1667,Newport Elementary School,null,2010-11,319,34,null,5,60,65,56,51,59,54,null,null,null,null,null,null,null,null,2010-2011.csv,9/1/10,Newport Elementary School
3174,RSU 39,1209,Hilltop Elementary School,null,2010-11,292,46,null,6,82,88,70,88,null,null,null,null,null,null,null,null,null,null,2010-2011.csv,9/1/10,Hilltop Elementary School
1229,RSU 35/MSAD 35,1607,Eliot Elementary School,null,2010-11,305,30,null,7,62,69,64,65,77,null,null,null,null,null,null,null,null,null,2010-2011.csv,9/1/10,Eliot Elementary School
1219,RSU 89/MSAD 25,1570,Katahdin Elementary School,null,2010-11,226,28,null,8,29,37,22,22,30,33,26,28,null,null,null,null,null,null,2010-2011.csv,9/1/10,Katahdin Elementary School
1007,Auburn Public Schools,1142,Edward Little High School,null,2011-12,986,-,null,-,null,-,null,null,null,null,null,null,null,null,236,252,244,254,2011-2012.csv,9/1/11,Edward Little High School
1007,Auburn Public Schools,1144,Auburn Middle School,null,2011-12,556,-,null,-,null,-,null,null,null,null,null,null,276,280,null,null,null,null,2011-2012.csv,9/1/11,Auburn Middle School
1008,Augusta Public Schools,2602,Cony,null,2011-12,"1,075",-,null,-,null,-,null,null,null,null,null,null,143,145,181,190,187,229,2011-2012.csv,9/1/11,Cony
1009,Baileyville Public Schools,1154,Woodland Jr-Sr High School,null,2011-12,209,-,null,-,null,-,null,null,null,null,null,null,21,19,42,35,47,45,2011-2012.csv,9/1/11,Woodland Jr-Sr High School
1011,Bangor Public Schools,1156,Fairmount School,null,2011-12,300,-,null,-,null,-,null,null,null,144,156,null,null,null,null,null,null,null,2011-2012.csv,9/1/11,Fairmount School
1011,Bangor Public Schools,1159,Mary Snow School,null,2011-12,260,-,null,-,null,-,null,null,null,139,121,null,null,null,null,null,null,null,2011-2012.csv,9/1/11,Mary Snow School
1011,Bangor Public Schools,1163,James F. Doughty School,null,2011-12,381,-,null,-,null,-,null,null,null,null,null,123,124,134,null,null,null,null,2011-2012.csv,9/1/11,James F. Doughty School
1011,Bangor Public Schools,1164,William S. Cohen School,null,2011-12,394,-,null,-,null,-,null,null,null,null,null,128,125,141,null,null,null,null,2011-2012.csv,9/1/11,William S. Cohen School
1011,Bangor Public Schools,1165,Bangor High School,null,2011-12,"1,212",-,null,-,null,-,null,null,null,null,null,null,null,null,279,324,323,286,2011-2012.csv,9/1/11,Bangor High School
1016,Biddeford Public Schools,1174,Biddeford High School,null,2011-12,848,-,null,-,null,-,null,null,null,null,null,null,null,null,216,193,211,228,2011-2012.csv,9/1/11,Biddeford High School
1016,Biddeford Public Schools,1176,Biddeford Middle School,null,2011-12,597,-,null,-,null,-,null,null,null,null,null,200,203,194,null,null,null,null,2011-2012.csv,9/1/11,Biddeford Middle School
1016,Biddeford Public Schools,1177,Biddeford Primary School,null,2011-12,572,-,null,-,null,-,197,211,164,null,null,null,null,null,null,null,null,null,2011-2012.csv,9/1/11,Biddeford Primary School
1016,Biddeford Public Schools,1910,Biddeford Intermediate School,null,2011-12,377,-,null,-,null,-,null,null,null,215,162,null,null,null,null,null,null,null,2011-2012.csv,9/1/11,Biddeford Intermediate School
1021,Brewer Public Schools,1186,Brewer High School,null,2011-12,720,-,null,-,null,-,null,null,null,null,null,null,null,null,181,187,186,166,2011-2012.csv,9/1/11,Brewer High School
1026,Brunswick Public Schools,1195,Brunswick Jr High School,null,2011-12,537,-,null,-,null,-,null,null,null,null,null,178,178,181,null,null,null,null,2011-2012.csv,9/1/11,Brunswick Jr High School
1026,Brunswick Public Schools,1196,Brunswick High School,null,2011-12,889,-,null,-,null,-,null,null,null,null,null,null,null,null,221,236,218,214,2011-2012.csv,9/1/11,Brunswick High School
1026,Brunswick Public Schools,2631,Harriet Beecher Stowe Elementary,null,2011-12,675,-,null,-,null,-,null,189,142,169,175,null,null,null,null,null,null,null,2011-2012.csv,9/1/11,Harriet Beecher Stowe Elementary
1028,Calais Public Schools,1203,Calais Middle/High School,null,2011-12,328,-,null,-,null,-,null,null,null,null,null,null,39,31,66,63,64,65,2011-2012.csv,9/1/11,Calais Middle/High School
1029,Cape Elizabeth Public Schools,1206,Cape Elizabeth Middle School,null,2011-12,556,-,null,-,null,-,null,null,null,null,145,119,142,150,null,null,null,null,2011-2012.csv,9/1/11,Cape Elizabeth Middle School
1029,Cape Elizabeth Public Schools,1207,Cape Elizabeth High School,null,2011-12,548,-,null,-,null,-,null,null,null,null,null,null,null,null,137,135,139,137,2011-2012.csv,9/1/11,Cape Elizabeth High School
1052,East Millinocket Public Schools,1227,Schenck High School,null,2011-12,160,-,null,-,null,-,null,null,null,null,null,null,null,null,38,48,36,38,2011-2012.csv,9/1/11,Schenck High School
1053,Easton Public Schools,1228,Easton Junior-Senior High Sch,null,2011-12,97,-,null,-,null,-,null,null,null,null,null,null,15,9,24,12,15,22,2011-2012.csv,9/1/11,Easton Junior-Senior High Sch
1054,Eastport Public Schools,1231,Shead High School,null,2011-12,116,-,null,-,null,-,null,null,null,null,null,null,null,null,25,32,26,33,2011-2012.csv,9/1/11,Shead High School
1057,Falmouth Public Schools,1240,Falmouth High School,null,2011-12,733,-,null,-,null,-,null,null,null,null,null,null,null,null,176,193,184,180,2011-2012.csv,9/1/11,Falmouth High School
1057,Falmouth Public Schools,1241,Falmouth Middle School,null,2011-12,525,-,null,-,null,-,null,null,null,null,null,172,170,183,null,null,null,null,2011-2012.csv,9/1/11,Falmouth Middle School
1065,Gorham Public Schools,1253,Gorham High School,null,2011-12,860,-,null,-,null,-,null,null,null,null,null,null,null,null,222,226,211,201,2011-2012.csv,9/1/11,Gorham High School
1065,Gorham Public Schools,1858,Gorham Middle School,null,2011-12,626,-,null,-,null,-,null,null,null,null,null,202,221,203,null,null,null,null,2011-2012.csv,9/1/11,Gorham Middle School
1070,Greenville Public Schools,1258,Greenville Middle/High School,null,2011-12,134,-,null,-,null,-,null,null,null,null,null,24,12,14,22,14,27,21,2011-2012.csv,9/1/11,Greenville Middle/High School
1074,Hermon Public Schools,1263,Hermon Middle School,null,2011-12,291,-,null,-,null,-,null,null,null,null,73,85,60,73,null,null,null,null,2011-2012.csv,9/1/11,Hermon Middle School
1074,Hermon Public Schools,1264,Hermon High School,null,2011-12,550,-,null,-,null,-,null,null,null,null,null,null,null,null,128,139,137,146,2011-2012.csv,9/1/11,Hermon High School
1085,Kittery Public Schools,1275,Shapleigh School,null,2011-12,362,-,null,-,null,-,null,null,null,84,64,72,76,66,null,null,null,null,2011-2012.csv,9/1/11,Shapleigh School
1085,Kittery Public Schools,1277,Robert W Traip Academy,null,2011-12,273,-,null,-,null,-,null,null,null,null,null,null,null,null,69,74,67,63,2011-2012.csv,9/1/11,Robert W Traip Academy
1088,Lewiston Public Schools,1283,Lewiston High School,null,2011-12,"1,338",-,null,-,null,-,null,null,null,null,null,null,null,null,307,336,336,359,2011-2012.csv,9/1/11,Lewiston High School
1088,Lewiston Public Schools,1285,Lewiston Middle School,null,2011-12,705,-,null,-,null,-,null,null,null,null,null,null,389,316,null,null,null,null,2011-2012.csv,9/1/11,Lewiston Middle School
1092,Lisbon Public Schools,1292,Philip W Sugg Middle School,null,2011-12,280,-,null,-,null,-,null,null,null,null,null,95,102,83,null,null,null,null,2011-2012.csv,9/1/11,Philip W Sugg Middle School
1092,Lisbon Public Schools,1293,Lisbon High School,null,2011-12,427,-,null,-,null,-,null,null,null,null,null,null,null,null,95,117,88,127,2011-2012.csv,9/1/11,Lisbon High School
1095,Machias Public Schools,1298,Machias Memorial High School,null,2011-12,118,-,null,-,null,-,null,null,null,null,null,null,null,null,28,19,32,39,2011-2012.csv,9/1/11,Machias Memorial High School
1097,Madawaska Public Schools,1300,Madawaska Middle/High School,null,2011-12,279,-,null,-,null,-,null,null,null,null,null,null,42,42,41,46,50,58,2011-2012.csv,9/1/11,Madawaska Middle/High School
1105,Medway Public Schools,1304,Medway Middle School,null,2011-12,138,-,null,-,null,-,null,null,null,null,33,31,43,31,null,null,null,null,2011-2012.csv,9/1/11,Medway Middle School
1107,Millinocket Public Schools,1307,Millinocket Middle School,null,2011-12,67,-,null,-,null,-,null,null,null,null,null,null,33,34,null,null,null,null,2011-2012.csv,9/1/11,Millinocket Middle School
1107,Millinocket Public Schools,1308,Stearns Jr-Sr High School,null,2011-12,190,-,null,-,null,-,null,null,null,null,null,null,null,null,53,44,49,44,2011-2012.csv,9/1/11,Stearns Jr-Sr High School
1109,Monhegan Plt School Dept,1310,Monhegan Island School,null,2011-12,2,-,null,-,null,-,null,null,null,null,null,1,null,1,null,null,null,null,2011-2012.csv,9/1/11,Monhegan Island School
1134,Portland Public Schools,1353,King Middle School,null,2011-12,539,-,null,-,null,-,null,null,null,null,null,173,189,177,null,null,null,null,2011-2012.csv,9/1/11,King Middle School
1134,Portland Public Schools,1354,Lincoln Middle School,null,2011-12,467,-,null,-,null,-,null,null,null,null,null,168,144,155,null,null,null,null,2011-2012.csv,9/1/11,Lincoln Middle School
1134,Portland Public Schools,1355,Lyman Moore Middle School,null,2011-12,506,-,null,-,null,-,null,null,null,null,null,177,151,178,null,null,null,null,2011-2012.csv,9/1/11,Lyman Moore Middle School
1134,Portland Public Schools,1356,Portland High School,null,2011-12,919,-,null,-,null,-,null,null,null,null,null,null,null,null,221,253,221,224,2011-2012.csv,9/1/11,Portland High School
1134,Portland Public Schools,1357,Deering High School,null,2011-12,939,-,null,-,null,-,null,null,null,null,null,null,null,null,227,239,219,254,2011-2012.csv,9/1/11,Deering High School
1134,Portland Public Schools,1904,Casco Bay High School,null,2011-12,275,-,null,-,null,-,null,null,null,null,null,null,null,null,74,73,65,63,2011-2012.csv,9/1/11,Casco Bay High School
1148,Sanford Public Schools,1378,Emerson School,null,2011-12,136,-,null,-,null,-,44,44,48,null,null,null,null,null,null,null,null,null,2011-2012.csv,9/1/11,Emerson School
1148,Sanford Public Schools,1379,Lafayette School,null,2011-12,97,-,null,-,null,-,34,40,23,null,null,null,null,null,null,null,null,null,2011-2012.csv,9/1/11,Lafayette School
1148,Sanford Public Schools,1381,Willard School,null,2011-12,437,-,null,-,null,-,null,null,null,144,149,144,null,null,null,null,null,null,2011-2012.csv,9/1/11,Willard School
1148,Sanford Public Schools,1382,Sanford Jr High School,null,2011-12,484,-,null,-,null,-,null,null,null,null,null,null,250,234,null,null,null,null,2011-2012.csv,9/1/11,Sanford Jr High School
1148,Sanford Public Schools,1383,Sanford High School,null,2011-12,"1,113",-,null,-,null,-,null,null,null,null,null,null,null,null,247,272,285,309,2011-2012.csv,9/1/11,Sanford High School
1149,Scarborough Public Schools,1389,Scarborough Middle School,null,2011-12,778,-,null,-,null,-,null,null,null,null,null,240,275,263,null,null,null,null,2011-2012.csv,9/1/11,Scarborough Middle School
1149,Scarborough Public Schools,1390,Scarborough High School,null,2011-12,"1,064",-,null,-,null,-,null,null,null,null,null,null,null,null,243,282,264,275,2011-2012.csv,9/1/11,Scarborough High School
1149,Scarborough Public Schools,1392,Wentworth School,null,2011-12,774,-,null,-,null,-,null,null,241,258,275,null,null,null,null,null,null,null,2011-2012.csv,9/1/11,Wentworth School
1155,South Portland Public Schools,1403,Daniel F. Mahoney Middle School,null,2011-12,330,-,null,-,null,-,null,null,null,null,null,123,90,117,null,null,null,null,2011-2012.csv,9/1/11,Daniel F. Mahoney Middle School
1155,South Portland Public Schools,1404,South Portland High School,null,2011-12,867,-,null,-,null,-,null,null,null,null,null,null,null,null,240,229,197,201,2011-2012.csv,9/1/11,South Portland High School
1155,South Portland Public Schools,1407,Memorial Middle School,null,2011-12,376,-,null,-,null,-,null,null,null,null,null,125,123,128,null,null,null,null,2011-2012.csv,9/1/11,Memorial Middle School
1170,Waterville Public Schools,1418,Albert S Hall School,null,2011-12,242,-,null,-,null,-,null,null,null,113,129,null,null,null,null,null,null,null,2011-2012.csv,9/1/11,Albert S Hall School
1170,Waterville Public Schools,1419,Waterville Senior High School,null,2011-12,600,-,null,-,null,-,null,null,null,null,null,null,null,null,153,187,129,131,2011-2012.csv,9/1/11,Waterville Senior High School
1170,Waterville Public Schools,1421,Waterville Junior High School,null,2011-12,421,-,null,-,null,-,null,null,null,null,null,132,137,152,null,null,null,null,2011-2012.csv,9/1/11,Waterville Junior High School
1175,Westbrook Public Schools,1429,Westbrook Middle School,null,2011-12,560,-,null,-,null,-,null,null,null,null,null,188,188,184,null,null,null,null,2011-2012.csv,9/1/11,Westbrook Middle School
1175,Westbrook Public Schools,1430,Westbrook High School,null,2011-12,695,-,null,-,null,-,null,null,null,null,null,null,null,null,190,200,174,131,2011-2012.csv,9/1/11,Westbrook High School
1175,Westbrook Public Schools,1431,Oxford-Cumberland Canal School,null,2011-12,220,-,null,-,null,-,null,null,80,77,63,null,null,null,null,null,null,null,2011-2012.csv,9/1/11,Oxford-Cumberland Canal School
1175,Westbrook Public Schools,1432,Congin School,null,2011-12,329,-,null,-,null,-,null,null,112,108,109,null,null,null,null,null,null,null,2011-2012.csv,9/1/11,Congin School
1183,Winslow Schools,1441,Winslow High School,null,2011-12,475,-,null,-,null,-,null,null,null,null,null,null,null,null,124,120,106,125,2011-2012.csv,9/1/11,Winslow High School
1183,Winslow Schools,1442,Winslow Junior High School,null,2011-12,310,-,null,-,null,-,null,null,null,null,null,102,106,102,null,null,null,null,2011-2012.csv,9/1/11,Winslow Junior High School
1185,Winthrop Public Schools,1446,Winthrop High School,null,2011-12,231,-,null,-,null,-,null,null,null,null,null,null,null,null,59,58,68,46,2011-2012.csv,9/1/11,Winthrop High School
1185,Winthrop Public Schools,1447,Winthrop Middle School,null,2011-12,213,-,null,-,null,-,null,null,null,null,null,67,70,76,null,null,null,null,2011-2012.csv,9/1/11,Winthrop Middle School
1190,Yarmouth Schools,1454,Yarmouth High School,null,2011-12,460,-,null,-,null,-,null,null,null,null,null,null,null,null,120,117,123,100,2011-2012.csv,9/1/11,Yarmouth High School
1190,Yarmouth Schools,1455,Yarmouth Elementary School,null,2011-12,309,-,null,-,null,-,null,102,113,94,null,null,null,null,null,null,null,null,2011-2012.csv,9/1/11,Yarmouth Elementary School
1190,Yarmouth Schools,1456,Frank H Harrison Middle School,null,2011-12,450,-,null,-,null,-,null,null,null,null,118,100,114,118,null,null,null,null,2011-2012.csv,9/1/11,Frank H Harrison Middle School
1191,York Public Schools,1458,York Middle School,null,2011-12,615,-,null,-,null,-,null,null,null,null,156,149,152,158,null,null,null,null,2011-2012.csv,9/1/11,York Middle School
1191,York Public Schools,1459,York High School,null,2011-12,607,-,null,-,null,-,null,null,null,null,null,null,null,null,161,149,155,142,2011-2012.csv,9/1/11,York High School
1191,York Public Schools,1460,Coastal Ridge Elementary,null,2011-12,318,-,null,-,null,-,null,53,140,125,null,null,null,null,null,null,null,null,2011-2012.csv,9/1/11,Coastal Ridge Elementary
1196,RSU 79/MSAD 01,1463,Eva Hoyt Zippel School,null,2011-12,328,-,null,-,null,-,null,null,95,116,117,null,null,null,null,null,null,null,2011-2012.csv,9/1/11,Eva Hoyt Zippel School
1196,RSU 79/MSAD 01,1465,Presque Isle Middle School,null,2011-12,422,-,null,-,null,-,null,null,null,null,null,141,138,143,null,null,null,null,2011-2012.csv,9/1/11,Presque Isle Middle School
1196,RSU 79/MSAD 01,1466,Presque Isle High School,null,2011-12,567,-,null,-,null,-,null,null,null,null,null,null,null,null,159,146,128,134,2011-2012.csv,9/1/11,Presque Isle High School
1197,RSU 03/MSAD 03,1475,Mt View High School,null,2011-12,446,-,null,-,null,-,null,null,null,null,null,null,null,null,121,111,105,109,2011-2012.csv,9/1/11,Mt View High School
1197,RSU 03/MSAD 03,1477,Mt View Middle School,null,2011-12,350,-,null,-,null,-,null,null,null,null,null,130,118,102,null,null,null,null,2011-2012.csv,9/1/11,Mt View Middle School
1198,RSU 80/MSAD 04,2614,Piscataquis Community Secondary Sch,null,2011-12,334,-,null,-,null,-,null,null,null,null,null,null,54,63,65,55,49,48,2011-2012.csv,9/1/11,Piscataquis Community Secondary Sch
1200,RSU 06/MSAD 06,1495,Bonny Eagle Middle School,null,2011-12,931,-,null,-,null,-,null,null,null,null,null,307,320,304,null,null,null,null,2011-2012.csv,9/1/11,Bonny Eagle Middle School
1200,RSU 06/MSAD 06,1499,George E Jack School,null,2011-12,215,-,null,-,null,-,null,null,null,106,109,null,null,null,null,null,null,null,2011-2012.csv,9/1/11,George E Jack School
1200,RSU 06/MSAD 06,1500,Bonny Eagle High School,null,2011-12,"1,186",-,null,-,null,-,null,null,null,null,null,null,null,null,303,274,295,314,2011-2012.csv,9/1/11,Bonny Eagle High School
1203,RSU 09/MSAD 09,1506,Mt Blue Middle School,null,2011-12,360,-,null,-,null,-,null,null,null,null,null,null,179,181,null,null,null,null,2011-2012.csv,9/1/11,Mt Blue Middle School
1203,RSU 09/MSAD 09,1507,Mt Blue High School,null,2011-12,741,-,null,-,null,-,null,null,null,null,null,null,null,null,190,185,196,170,2011-2012.csv,9/1/11,Mt Blue High School
1203,RSU 09/MSAD 09,1508,Cascade Brook School,null,2011-12,247,-,null,-,null,-,null,null,null,93,74,80,null,null,null,null,null,null,2011-2012.csv,9/1/11,Cascade Brook School
1203,RSU 09/MSAD 09,1513,Academy Hill School,null,2011-12,202,-,null,-,null,-,null,null,39,57,53,53,null,null,null,null,null,null,2011-2012.csv,9/1/11,Academy Hill School
1205,RSU 11/MSAD 11,1515,Gardiner Area High School,null,2011-12,644,-,null,-,null,-,null,null,null,null,null,null,null,null,166,142,156,180,2011-2012.csv,9/1/11,Gardiner Area High School
1205,RSU 11/MSAD 11,1516,Gardiner Regional Middle School,null,2011-12,480,-,null,-,null,-,null,null,null,null,null,174,141,165,null,null,null,null,2011-2012.csv,9/1/11,Gardiner Regional Middle School
1205,RSU 11/MSAD 11,1518,River View Community School,null,2011-12,186,-,null,-,null,-,null,null,58,65,63,null,null,null,null,null,null,null,2011-2012.csv,9/1/11,River View Community School
1207,RSU 83/MSAD 13,1523,Quimby Middle School,null,2011-12,73,-,null,-,null,-,null,null,null,null,18,16,22,17,null,null,null,null,2011-2012.csv,9/1/11,Quimby Middle School
1207,RSU 83/MSAD 13,1524,Upper Kennebec Valley Senior HS,null,2011-12,70,-,null,-,null,-,null,null,null,null,null,null,null,null,17,21,14,18,2011-2012.csv,9/1/11,Upper Kennebec Valley Senior HS
1209,RSU 15/MSAD 15,1529,Gray-New Gloucester High School,null,2011-12,552,-,null,-,null,-,null,null,null,null,null,null,null,null,132,122,156,142,2011-2012.csv,9/1/11,Gray-New Gloucester High School
1209,RSU 15/MSAD 15,1530,Gray-New Gloucester Middle School,null,2011-12,634,-,null,-,null,-,null,null,null,null,166,167,143,158,null,null,null,null,2011-2012.csv,9/1/11,Gray-New Gloucester Middle School
1209,RSU 15/MSAD 15,1532,Burchard A Dunn School,null,2011-12,331,-,null,-,null,-,null,null,167,164,null,null,null,null,null,null,null,null,2011-2012.csv,9/1/11,Burchard A Dunn School
1211,RSU 17/MSAD 17,1545,Oxford Hills Middle School,null,2011-12,533,-,null,-,null,-,null,null,null,null,null,null,251,282,null,null,null,null,2011-2012.csv,9/1/11,Oxford Hills Middle School
1211,RSU 17/MSAD 17,1546,Oxford Hills Comprehensive H S,null,2011-12,"1,058",-,null,-,null,-,null,null,null,null,null,null,null,null,263,274,250,271,2011-2012.csv,9/1/11,Oxford Hills Comprehensive H S
1214,RSU 86/MSAD 20,1551,Fort Fairfield Middle/High School,null,2011-12,297,-,null,-,null,-,null,null,null,null,null,45,50,36,46,38,33,49,2011-2012.csv,9/1/11,Fort Fairfield Middle/High School
1216,RSU 22/MSAD 22,1557,George B Weatherbee School,null,2011-12,330,-,null,-,null,-,null,null,110,112,108,null,null,null,null,null,null,null,2011-2012.csv,9/1/11,George B Weatherbee School
1216,RSU 22/MSAD 22,1558,Hampden Academy,null,2011-12,743,-,null,-,null,-,null,null,null,null,null,null,null,null,173,180,194,196,2011-2012.csv,9/1/11,Hampden Academy
1216,RSU 22/MSAD 22,1560,Reeds Brook Middle School,null,2011-12,332,-,null,-,null,-,null,null,null,null,null,109,93,130,null,null,null,null,2011-2012.csv,9/1/11,Reeds Brook Middle School
1216,RSU 22/MSAD 22,1563,Samuel L Wagner Middle School,null,2011-12,125,-,null,-,null,-,null,null,null,null,null,47,39,39,null,null,null,null,2011-2012.csv,9/1/11,Samuel L Wagner Middle School
1217,RSU 87/MSAD 23,1565,Caravel Middle School,null,2011-12,209,-,null,-,null,-,null,null,null,null,27,59,62,61,null,null,null,null,2011-2012.csv,9/1/11,Caravel Middle School
1218,RSU 88/MSAD 24,1567,Van Buren District Secondary Sch,null,2011-12,108,-,null,-,null,-,null,null,null,null,null,null,null,null,22,25,29,32,2011-2012.csv,9/1/11,Van Buren District Secondary Sch
1221,MSAD 27,1575,Fort Kent Community High School,null,2011-12,298,-,null,-,null,-,null,null,null,null,null,null,null,null,66,74,75,83,2011-2012.csv,9/1/11,Fort Kent Community High School
1222,RSU 28/MSAD 28,1579,Camden-Rockport Middle School,null,2011-12,369,-,null,-,null,-,null,null,null,null,100,85,83,101,null,null,null,null,2011-2012.csv,9/1/11,Camden-Rockport Middle School
1223,RSU 29/MSAD 29,1582,Houlton High School,null,2011-12,356,-,null,-,null,-,null,null,null,null,null,null,null,null,98,89,104,65,2011-2012.csv,9/1/11,Houlton High School
1223,RSU 29/MSAD 29,1583,Houlton Southside School,null,2011-12,282,-,null,-,null,-,null,null,null,95,85,102,null,null,null,null,null,null,2011-2012.csv,9/1/11,Houlton Southside School
1223,RSU 29/MSAD 29,1584,Houlton Junior High School,null,2011-12,195,-,null,-,null,-,null,null,null,null,null,null,104,91,null,null,null,null,2011-2012.csv,9/1/11,Houlton Junior High School
1224,RSU 30/MSAD 30,1586,Mt Jefferson Jr High School,null,2011-12,86,-,null,-,null,-,null,null,null,null,19,25,22,20,null,null,null,null,2011-2012.csv,9/1/11,Mt Jefferson Jr High School
1225,RSU 31/MSAD 31,1590,Penobscot Valley High School,null,2011-12,171,-,null,-,null,-,null,null,null,null,null,null,null,null,46,43,28,54,2011-2012.csv,9/1/11,Penobscot Valley High School
1225,RSU 31/MSAD 31,1591,Hichborn Middle School,null,2011-12,128,-,null,-,null,-,null,null,null,null,null,43,40,45,null,null,null,null,2011-2012.csv,9/1/11,Hichborn Middle School
1227,RSU 33/MSAD 33,1596,Wisdom Middle High School,null,2011-12,147,-,null,-,null,-,null,null,null,null,null,null,27,30,25,23,18,24,2011-2012.csv,9/1/11,Wisdom Middle High School
1229,RSU 35/MSAD 35,1608,Marshwood Middle School,null,2011-12,550,-,null,-,null,-,null,null,null,null,null,174,189,187,null,null,null,null,2011-2012.csv,9/1/11,Marshwood Middle School
1229,RSU 35/MSAD 35,1610,Marshwood Great Works School,null,2011-12,343,-,null,-,null,-,null,null,null,162,181,null,null,null,null,null,null,null,2011-2012.csv,9/1/11,Marshwood Great Works School
1229,RSU 35/MSAD 35,1611,Marshwood High School,null,2011-12,735,-,null,-,null,-,null,null,null,null,null,null,null,null,197,168,183,187,2011-2012.csv,9/1/11,Marshwood High School
1231,RSU 37/MSAD 37,1618,Narraguagus High School,null,2011-12,216,-,null,-,null,-,null,null,null,null,null,null,null,null,55,55,49,57,2011-2012.csv,9/1/11,Narraguagus High School
1234,RSU 40/MSAD 40,1628,Medomak Valley High School,null,2011-12,560,-,null,-,null,-,null,null,null,null,null,null,null,null,171,131,125,133,2011-2012.csv,9/1/11,Medomak Valley High School
1234,RSU 40/MSAD 40,1948,Medomak Middle School,null,2011-12,313,-,null,-,null,-,null,null,null,null,null,null,156,157,null,null,null,null,2011-2012.csv,9/1/11,Medomak Middle School
1235,RSU 41/MSAD 41,1634,Penquis Valley High School,null,2011-12,337,-,null,-,null,-,null,null,null,null,null,null,64,54,54,52,59,54,2011-2012.csv,9/1/11,Penquis Valley High School
1236,RSU 42/MSAD 42,1637,Central Aroostook Jr-Sr H S,null,2011-12,204,-,null,-,null,-,null,null,null,null,null,null,30,36,43,28,34,33,2011-2012.csv,9/1/11,Central Aroostook Jr-Sr H S
1238,RSU 44/MSAD 44,1645,Telstar High School,null,2011-12,249,-,null,-,null,-,null,null,null,null,null,null,null,null,62,49,67,71,2011-2012.csv,9/1/11,Telstar High School
1238,RSU 44/MSAD 44,1646,Telstar Middle School,null,2011-12,201,-,null,-,null,-,null,null,null,null,null,62,66,73,null,null,null,null,2011-2012.csv,9/1/11,Telstar Middle School
1239,RSU 45/MSAD 45,1648,Washburn District High School,null,2011-12,105,-,null,-,null,-,null,null,null,null,null,null,null,null,30,30,23,22,2011-2012.csv,9/1/11,Washburn District High School
1240,MSAD 46,1650,Dexter Regional High School,null,2011-12,301,-,null,-,null,-,null,null,null,null,null,null,null,null,88,68,76,69,2011-2012.csv,9/1/11,Dexter Regional High School
1243,RSU 49/MSAD 49,1674,Benton Elementary School,null,2011-12,636,-,null,-,null,-,94,103,104,109,114,112,null,null,null,null,null,null,2011-2012.csv,9/1/11,Benton Elementary School
1243,RSU 49/MSAD 49,1676,Lawrence High School,null,2011-12,728,-,null,-,null,-,null,null,null,null,null,null,null,null,179,171,196,182,2011-2012.csv,9/1/11,Lawrence High School
1243,RSU 49/MSAD 49,1677,Lawrence Jr High School,null,2011-12,354,-,null,-,null,-,null,null,null,null,null,null,182,172,null,null,null,null,2011-2012.csv,9/1/11,Lawrence Jr High School
1245,RSU 51/MSAD 51,1687,Greely High School,null,2011-12,696,-,null,-,null,-,null,null,null,null,null,null,null,null,172,163,181,180,2011-2012.csv,9/1/11,Greely High School
1245,RSU 51/MSAD 51,1689,Greely Middle School 4-5,null,2011-12,341,-,null,-,null,-,null,null,null,144,197,null,null,null,null,null,null,null,2011-2012.csv,9/1/11,Greely Middle School 4-5
1245,RSU 51/MSAD 51,1875,Greely Middle School,null,2011-12,500,-,null,-,null,-,null,null,null,null,null,142,167,191,null,null,null,null,2011-2012.csv,9/1/11,Greely Middle School
1246,RSU 52/MSAD 52,1692,Tripp Middle School,null,2011-12,312,-,null,-,null,-,null,null,null,null,null,null,149,163,null,null,null,null,2011-2012.csv,9/1/11,Tripp Middle School
1246,RSU 52/MSAD 52,1693,Leavitt Area High School,null,2011-12,618,-,null,-,null,-,null,null,null,null,null,null,null,null,149,186,126,157,2011-2012.csv,9/1/11,Leavitt Area High School
1246,RSU 52/MSAD 52,1694,Turner Elementary School,null,2011-12,198,-,null,-,null,-,null,null,null,55,78,65,null,null,null,null,null,null,2011-2012.csv,9/1/11,Turner Elementary School
1247,RSU 53/MSAD 53,1698,Vickery School,null,2011-12,285,-,null,-,null,-,74,76,71,64,null,null,null,null,null,null,null,null,2011-2012.csv,9/1/11,Vickery School
1247,RSU 53/MSAD 53,1699,Warsaw Middle School,null,2011-12,332,-,null,-,null,-,null,null,null,null,89,81,81,81,null,null,null,null,2011-2012.csv,9/1/11,Warsaw Middle School
1247,RSU 53/MSAD 53,1902,SAD #53 Alternative Education,null,2011-12,15,-,null,-,null,-,null,null,null,null,null,null,null,null,6,2,2,5,2011-2012.csv,9/1/11,SAD #53 Alternative Education
1248,RSU 54/MSAD 54,1706,Skowhegan Area High School,null,2011-12,831,-,null,-,null,-,null,null,null,null,null,null,null,null,195,207,222,207,2011-2012.csv,9/1/11,Skowhegan Area High School
1248,RSU 54/MSAD 54,1707,Margaret Chase Smith Sch.-Skowhegan,null,2011-12,279,-,null,-,null,-,null,null,null,43,126,110,null,null,null,null,null,null,2011-2012.csv,9/1/11,Margaret Chase Smith Sch.-Skowhegan
