School dimensions,,,,,,,,,,,,,,,School-level measures,,,,,,,,,,,,,,,,,College-going measures,,,,,,,,
School year,School name,Merged school name,School Type,District,County,Location,Latitude,Longitude,Mailing Address,Open or closed,Year opened,Year closed,Low grade,High grade,Enrollment,Classroom teachers,Average classroom teacher salary,Average classroom teacher age,Teachers with master's degrees or higher,Teachers with doctorates,Share with Master's or greater,Average years of classroom teacher experience,Students eligible for free or reduced-price lunch,Share of students eligible for free or reduced-price lunch,Share special ed enrollment,Special ed enrollment,Grade 9-12 enrollment,Dropouts,Annual dropout rate,Graduation rate,Graduates (MDOE figures),College enrollees,"Graduates (National Clearinghouse, for college-going rate)",College-going rate,College enrollees in 2-year program,College enrollees in 4-year program,College enrolleees at in-state schools,College enrollees at out-of-state schools,College enrollees at private schools,College enrollees at public schools
2010-11,Opal Myrick Elementary School,Opal Myrick Elementary School,Public,East Millinocket Public Schools,Penobscot County,East Millinocket,45.6324805,-68.5716067,"45 North St Suite 1 East Millinocket, ME 04430",Open,,,Pre-K,4,150,15,"$42,586 ",44,1,,6.70%,13.2,101,67.30%,16.70%,25,,,,,,,,,,,,,,
2010-11,Orland Consolidated School,Orland Consolidated School,Public,RSU 25,Hancock County,Orland,44.5687985,-68.7358259,"21 Schoolhouse Rd PO Box 9 Orland, ME 04472",Closed,1950,2013,,,104,8,"$45,788 ",55,1,,12.50%,24.9,54,51.90%,,,,,,,,,,,,,,,,
2010-11,Orono High School,Orono High School,Public,RSU 26,Penobscot County,Orono,44.8818235,-68.6791255,"14 Goodridge Drive Orono, ME 04473",Open,,,9,12,337,28,"$52,466 ",47,14,,50.00%,15.6,84,24.90%,21.10%,71,337,,,80.20%,77,61,78,78.20%,11,50,41,20,20,41
2010-11,Orono Middle School,Orono Middle School,Public,RSU 26,Penobscot County,Orono,44.8818235,-68.6791255,"14 Goodridge Drive Orono, ME 04473",Open,,,6,8,133,15,"$50,819 ",46,6,,40.00%,17.1,36,27.10%,19.50%,26,,,,,,,,,,,,,,
2010-11,Otisfield Community School,Otisfield Community School,Public,RSU 17/MSAD 17,Oxford County,Otisfield,44.048545,-70.5185973,"416 Powhattan Road Otisfield, ME 04270",Open,,,KG,6,75,6,"$45,461 ",46,4,,66.70%,21.3,44,58.70%,,,,,,,,,,,,,,,,
2010-11,Owls Head Central School,Owls Head Central School,Public,RSU 13,Knox County,Owls Head,44.0747505,-69.1007104,"54 Ash Point Drive Owls Head, ME 04854",Open,,,3,5,57,6,"$53,073 ",44,2,,33.30%,22.3,20,35.10%,,,,,,,,,,,,,,,,
2010-11,Oxford Elementary School,Oxford Elementary School,Public,RSU 17/MSAD 17,Oxford County,Oxford,44.1317459,-70.4931557,"PO Box 839 Oxford, ME 04270",Open,,,Pre-K,6,402,22,"$48,402 ",48,12,,54.50%,19.5,284,70.60%,16.20%,65,,,,,,,,,,,,,,
2010-11,Oxford Hills Comprehensive H S,Oxford Hills Comprehensive H S,Public,RSU 17/MSAD 17,Oxford County,Paris,44.2120174,-70.5270153,"256 Main Street Paris, ME 04271",Open,,,9,12,1076,68,"$44,295 ",45,30,,44.10%,14.5,564,52.40%,12.20%,131,1076,36,3.3%,82.30%,223,124,229,54.10%,32,92,92,32,34,90
2010-11,Oxford Hills Middle School,Oxford Hills Middle School,Public,RSU 17/MSAD 17,Oxford County,Paris,44.2186073,-70.513254,"100 Pine Street Paris, ME 04271",Open,,,7,8,558,31,"$46,410 ",47,12,,38.70%,20.5,348,62.40%,16.30%,91,,,,,,,,,,,,,,
2010-11,Oxford-Cumberland Canal School,Oxford-Cumberland Canal School,Public,Westbrook Public Schools,Cumberland County,Westbrook,43.6696839,-70.3560317,"102 Glenwood Avenue Westbrook, ME 04092",Open,,,KG,4,215,18,"$49,013 ",42,3,,16.70%,15.3,142,66.00%,17.70%,38,,,,,,,,,,,,,,
2010-11,Palermo Consolidated School,Palermo Consolidated School,Public,RSU 12,Waldo County,Palermo,44.3847524,-69.4634605,"501 Route 3 Palermo, ME 04354",Open,,,KG,8,139,12,"$45,182 ",44,2,,16.70%,13.6,41,29.50%,13.70%,19,,,,,,,,,,,,,,
2010-11,Paris Elementary School,Paris Elementary School,Public,RSU 17/MSAD 17,Oxford County,Paris,44.2483676,-70.523389,"4 Hathaway Road Paris, ME 04271",Open,,,Pre-K,6,433,26,"$47,473 ",45,17,,65.40%,19.5,303,70.00%,15.20%,66,,,,,,,,,,,,,,
2010-11,Park Avenue Elementary School,Park Avenue Elementary School,Public,Auburn Public Schools,Androscoggin County,Auburn,44.0998447,-70.2453654,"161 Park Avenue Auburn, ME 04210",Open,,,Pre-K,6,378,26,"$44,375 ",46,10,,38.50%,16.2,225,59.50%,17.50%,66,,,,,,,,,,,,,,
2010-11,Patrick Therriault School,Patrick Therriault School,Public,Education in Unorganized Terr,Aroostook County,Sinclair,47.163822,-68.266626,"425 Martin Rd PO Box 62 Sinclair, ME 04779",Closed,1956,2012,,,5,1,"$35,760 ",56,0,,0.00%,34,4,80.00%,,,,,,,,,,,,,,,,
2010-11,Peaks Island School,Peaks Island School,Public,Portland Public Schools,Cumberland County,Peaks Island,43.660935,-70.196852,"4 Church AV Peaks Island, ME 04108",Open,,,KG,5,57,6,"$52,067 ",46,4,,66.70%,12.3,10,17.50%,,,,,,,,,,,,,,,,
2010-11,Pembroke Elementary School,Pembroke Elementary School,Public,Pembroke Public Schools,Washington County,Pembroke,44.9414299,-67.2183107,"36 US Route 1 Pembroke, ME 04666",Open,,,Pre-K,8,101,11,"$41,829 ",47,6,,54.50%,18.8,68,67.30%,15.80%,16,,,,,,,,,,,,,,
2010-11,Pemetic Elementary School,Pemetic Elementary School,Public,Southwest Harbor Public Schools,Hancock County,Southwest Harbor,44.2721499,-68.326203,"PO Box 255 Southwest Harbor, ME 04679",Open,,,KG,8,139,15,"$50,890 ",46,3,,20.00%,20.1,53,38.10%,24.50%,34,,,,,,,,,,,,,,
2010-11,Peninsula School,Peninsula School,Public,RSU 24,Hancock County,Prospect Harbor,44.4059398,-68.0267578,"71 Main Street Prospect Harbor, ME 04669",Open,,,Pre-K,8,198,16,"$42,525 ",50,3,,18.80%,19.5,124,62.60%,15.70%,31,,,,,,,,,,,,,,
2010-11,Penobscot Elementary School,Penobscot Elementary School,Public,Penobscot Public Schools,Hancock County,Penobscot,44.4705034,-68.6986023,"PO Box 60 Penobscot, ME 04476",Open,,,Pre-K,8,65,11,"$38,373 ",43,5,,45.50%,12.5,25,38.50%,16.90%,11,,,,,,,,,,,,,,
2010-11,Penobscot Valley High School,Penobscot Valley High School,Public,RSU 31/MSAD 31,Penobscot County,Howland,45.2475741,-68.6619724,"23 Cross Street Howland, ME 04448",Open,,,9,12,180,16,"$41,494 ",49,1,,6.30%,18.1,117,65.00%,26.10%,47,180,,,89.10%,41,25,42,59.50%,5,20,24,1,8,17
2010-11,Penquis Valley High School,Penquis Valley High School,Public,RSU 41/MSAD 41,Piscataquis County,Milo,45.251441,-68.9958716,"48 Penquis Drive Milo, ME 04463",Open,,,5,12,328,24,"$41,563 ",45,6,,25.00%,17,163,49.70%,22.30%,73,225,,,80.60%,50,24,50,48.00%,7,17,21,3,6,18
2010-11,Perry Elementary School,Perry Elementary School,Public,Perry Public Schools,Washington County,Perry,45.0264017,-67.1035945,"1587 U. S. Route 1 Perry, ME 04667",Open,,,Pre-K,8,101,10,"$35,880 ",42,2,,20.00%,15.2,52,51.50%,17.80%,18,,,,,,,,,,,,,,
2010-11,Dirigo Elementary School,Peru Elementary School,Public,RSU 56,Oxford County,Peru,44.5235419,-70.453777,"117 Auburn Road Peru, ME 04290",Open,,,KG,5,364,26,"$41,730 ",40,9,,34.60%,12.7,126,34.60%,20.90%,76,,,,,,,,,,,,,,
2010-11,Philip W Sugg Middle School,Philip W Sugg Middle School,Public,Lisbon Public Schools,Androscoggin County,Lisbon Falls,44.0032783,-70.0706298,"4 Sugg Drive Lisbon Falls, ME 04252",Open,,,6,8,290,19,"$47,716 ",44,6,,31.60%,17.9,141,48.60%,16.20%,47,,,,,,,,,,,,,,
2010-11,Phillips Elementary School,Phillips Elementary School,Public,RSU 58/MSAD 58,Franklin County,Phillips,44.8301501,-70.3677164,"1401 Rangeley Road Phillips, ME 04966",Open,,,Pre-K,8,155,15,"$45,052 ",48,8,,53.30%,16.4,112,72.30%,17.40%,27,,,,,,,,,,,,,,
2010-11,Phippsburg Elementary School,Phippsburg Elementary School,Public,RSU 01,Sagadahoc County,Phippsburg,43.808942,-69.821453,"1047 Main Road Phippsburg, ME 04562",Open,,,Pre-K,5,115,12,"$53,318 ",45,3,,25.00%,14.8,50,43.50%,18.30%,21,,,,,,,,,,,,,,
2010-11,Pine Street Elementary School,Pine Street Elementary School,Public,RSU 79/MSAD 01,Aroostook County,Presque Isle,46.672894,-68.0098829,"50 Pine Street Presque Isle, ME 04769",Open,,,Pre-K,2,313,20,"$43,381 ",47,3,,15.00%,20.8,183,58.50%,18.50%,58,,,,,,,,,,,,,,
2010-11,Piscataquis Community Elementary,Piscataquis Community Elementary,Public,RSU 80/MSAD 04,Piscataquis County,Guilford,45.1729236,-69.3784755,"25 Campus Drive Guilford, ME 04443",Open,,,K,8,362,27,"$43,855 ",49,9,,33.30%,17.4,238,65.70%,13.00%,47,,,,,,,,,,,,,,
2010-11,Piscataquis Community Secondary Sch,Piscataquis Community Secondary High School,Public,RSU 80/MSAD 04,Piscataquis County,Guilford,45.1831882,-69.2938084,"9 Campus Drive, Drop #1 Guilford, ME 04443",Closed,2010,2018,9,12,340,21,"$45,866 ",51,7,,33.30%,19.6,212,62.40%,14.70%,50,223,,,86.00%,49,21,52,40.40%,6,15,17,4,7,14
2010-11,Pittston Consolidated School,Pittston Consolidated School,Public,RSU 11/MSAD 11,Kennebec County,Pittston,44.2217124,-69.7553937,"1023 Pittston School Street Pittston, ME 04345",Open,,,KG,5,182,15,"$44,451 ",45,6,,40.00%,16.3,81,44.50%,15.90%,29,,,,,,,,,,,,,,
2010-11,Pleasant Hill School,Pleasant Hill School,Public,Scarborough Public Schools,Cumberland County,Scarborough,43.5887073,-70.2994877,"143 Highland Avenue Scarborough, ME 04074",Open,,,KG,2,169,14,"$46,383 ",43,8,,57.10%,14.9,13,7.70%,,,,,,,,,,,,,,,,
2010-11,Plummer-Motz School,Plummer-Motz School,Public,Falmouth Public Schools,Cumberland County,Falmouth,43.7242054,-70.2453882,"192 Middle Road Falmouth, ME 04105",Closed,1949,2012,,,313,21,"$59,558 ",49,12,,57.10%,18,13,4.20%,12.10%,38,,,,,,,,,,,,,,
2010-11,Poland Community School,Poland Community School,Public,RSU 16,Androscoggin County,Poland,44.0643053,-70.3967194,"1250 Maine Street Poland, ME 04274",Open,,,Pre-K,6,455,27,"$44,912 ",45,11,,40.70%,16.1,184,40.40%,13.40%,61,,,,,,,,,,,,,,
2010-11,Poland Regional H S,Poland Regional H S,Public,RSU 16,Androscoggin County,Poland,44.0706562,-70.4116814,"1457 Maine Street Poland, ME 04274",Open,,,9,12,506,38,"$47,534 ",45,22,,57.90%,15.1,155,30.60%,17.20%,87,506,13,2.6%,90.00%,117,67,120,55.80%,16,51,49,18,21,46
2010-11,Pond Cove Elementary,Pond Cove Elementary,Public,Cape Elizabeth Public Schools,Cumberland County,Cape Elizabeth,43.5953925,-70.2298561,"12 Scott Dyer Road Cape Elizabeth, ME 04107",Open,,,KG,4,597,36,"$57,033 ",48,17,,47.20%,15.9,19,3.20%,11.20%,67,,,,,,,,,,,,,,
2010-11,Portland High School,Portland High School,Public,Portland Public Schools,Cumberland County,Portland,43.6590959,-70.2588543,"284 Cumberland AV Portland, ME 04101",Open,,,9,12,970,63,"$61,177 ",51,41,1,65.10%,20,505,52.10%,14.00%,136,970,43,4.4%,74.50%,193,124,212,58.50%,38,86,82,42,42,82
2010-11,Pownal Elementary School,Pownal Elementary School,Public,RSU 05,Cumberland County,Pownal,43.8974155,-70.1938485,"587 Elmwood Road Pownal, ME 04069",Open,,,Pre-K,5,119,11,"$48,603 ",51,5,1,45.50%,17.6,26,21.80%,12.60%,15,,,,,,,,,,,,,,
2010-11,Prescott Memorial School,Prescott Memorial School,Public,RSU 40/MSAD 40,Knox County,Washington,44.2707847,-69.3711441,"100 Waldoboro Road Washington, ME 04574",Open,,,KG,6,119,11,"$48,964 ",48,2,,18.20%,19.1,78,65.50%,21.80%,26,,,,,,,,,,,,,,
2010-11,Presque Isle High School,Presque Isle High School,Public,RSU 79/MSAD 01,Aroostook County,Presque Isle,46.6851634,-68.0050952,"16 Griffin Street Presque Isle, ME 04769",Open,,,9,12,545,38,"$41,185 ",43,9,,23.70%,19.4,237,43.50%,16.10%,88,545,16,2.9%,84.20%,117,82,120,68.30%,30,52,77,5,12,70
2010-11,Presque Isle Middle School,Presque Isle Middle School,Public,RSU 79/MSAD 01,Aroostook County,Presque Isle,46.700975,-68.033351,"569 Skyway Street Presque Isle, ME 04769",Open,,,6,8,427,27,"$45,319 ",48,5,,18.50%,23.5,199,46.60%,23.20%,99,,,,,,,,,,,,,,
2010-11,Presumpscot School,Presumpscot School,Public,Portland Public Schools,Cumberland County,Portland,43.6842976,-70.2594348,"69 Presumpscot ST Portland, ME 04103",Open,,,Pre-K,5,290,18,"$55,881 ",49,3,,16.70%,16.7,212,73.10%,15.50%,45,,,,,,,,,,,,,,
2010-11,Prides Corner School,Prides Corner School,Public,Westbrook Public Schools,Cumberland County,Westbrook,43.7132512,-70.3340013,"375 Pride Street Westbrook, ME 04092",Closed,1950,2013,,,322,27,"$53,866 ",49,11,,40.70%,19.7,153,47.50%,13.40%,43,,,,,,,,,,,,,,
2010-11,Princeton Elementary School,Princeton Elementary School,Public,Princeton Public Schools,Washington County,Princeton,45.2147318,-67.5515553,"289 Main Street Princeton, ME 04668",Open,,,Pre-K,8,105,10,"$44,767 ",49,2,,20.00%,20.9,67,63.80%,14.30%,15,,,,,,,,,,,,,,
2010-11,Quimby Middle School,Quimby Middle School,Public,RSU 83/MSAD 13,Somerset County,Bingham,45.0586793,-69.8823059,"P.O. Box 649 Bingham, ME 04920",Open,,,4,6,76,10,"$40,201 ",42,2,,20.00%,9.8,51,67.10%,18.40%,14,,,,,,,,,,,,,,
2010-11,Ralph M Atwood Primary School,Ralph M Atwood Primary School,Public,RSU 18,Kennebec County,Oakland,44.5482667,-69.7207577,"19 Heath Street Oakland, ME 04963",Open,,,Pre-K,2,228,14,"$49,315 ",50,9,,64.30%,20.4,121,53.10%,14.00%,32,,,,,,,,,,,,,,
2010-11,Rangeley Lakes Regional School,Rangeley Lakes Regional School,Public,RSU 78,Franklin County,Rangeley,44.971826,-70.653841,"43 Mendolia Road Rangeley, ME 04970",Open,,,KG,12,200,20,"$45,536 ",47,6,,30.00%,16.6,93,46.50%,17.00%,34,57,,,81.30%,13,9,13,69.20%,0,9,8,1,4,5
2010-11,Raymond A. Geiger Elementary School,Raymond A. Geiger Elementary School,Public,Lewiston Public Schools,Androscoggin County,Lewiston,44.12214,-70.1872727,"601 College Street Lewiston, ME 04240",Open,,,Pre-K,6,662,38,"$46,675 ",45,24,,63.20%,17.9,366,55.30%,13.60%,90,,,,,,,,,,,,,,
2010-11,Raymond Elementary School,Raymond Elementary School,Public,RSU 14,Cumberland County,Raymond,43.935609,-70.448679,"434 Webbs Mills Road Raymond, ME 04071",Open,,,KG,4,242,18,"$50,040 ",50,5,,27.80%,21.4,63,26.00%,16.10%,39,,,,,,,,,,,,,,
2010-11,Readfield Elementary School,Readfield Elementary School,Public,RSU 38,Kennebec County,Readfield,44.3775828,-69.9384608,"84 South Road Readfield, ME 04355",Open,,,Pre-K,5,201,21,"$44,132 ",49,12,,57.10%,18.4,81,40.30%,7.50%,15,,,,,,,,,,,,,,
2010-11,Reeds Brook Middle School,Reeds Brook Middle School,Public,RSU 22,Penobscot County,Hampden,44.73897,-68.8427237,"28A Main Road South Hampden, ME 04444",Open,,,6,8,323,27,"$49,369 ",49,8,,29.60%,18.7,50,15.50%,16.70%,54,,,,,,,,,,,,,,
2010-11,Richmond High School,Richmond High School,Public,RSU 02,Sagadahoc County,Richmond,44.0875406,-69.8123106,"132 Main Street Richmond, ME 04357",Open,,,9,12,147,15,"$40,841 ",40,4,,26.70%,10.1,66,44.90%,15.60%,23,147,,,82.90%,34,16,35,45.70%,10,6,14,2,1,15
2010-11,Richmond Middle School,Richmond Middle School,Public,RSU 02,Sagadahoc County,Richmond,44.0875406,-69.8123106,"132 Main Street Richmond, ME 04357",Open,,,6,8,115,11,"$45,454 ",43,2,,18.20%,15.5,61,53.00%,14.80%,17,,,,,,,,,,,,,,
2010-11,Ridge View Community School,Ridge View Community School,Public,MSAD 46,Penobscot County,Dexter,45.0111381,-69.274027,"175 Fern Road Dexter, ME 04930",Open,,,Pre-K,8,708,52,"$48,884 ",47,17,,32.70%,17.7,462,65.30%,16.20%,115,,,,,,,,,,,,,,
2010-11,River View Community School,River View Community School,Public,RSU 11/MSAD 11,Kennebec County,South Gardiner,44.1665087,-69.769915,"PO Box 9 821 River Road South Gardiner, ME 04359",Open,,,3,5,208,14,"$40,618 ",42,7,,50.00%,12.4,127,61.10%,16.80%,35,,,,,,,,,,,,,,
2010-11,Riverton School,Riverton School,Public,Portland Public Schools,Cumberland County,Portland,43.6957327,-70.3097418,"1600 Forest AV Portland, ME 04103",Open,,,Pre-K,5,447,31,"$60,107 ",49,12,,38.70%,20.4,339,75.80%,15.90%,71,,,,,,,,,,,,,,
2010-11,Robbinston Grade School,Robbinston Grade School,Public,Robbinston Public Schools,Washington County,Robbinston,45.0599841,-67.1168937,"904 US Route 1 Robbinston, ME 04671",Closed,1960,2016,,,51,4,"$46,926 ",51,0,,0.00%,21.8,29,56.90%,21.60%,11,,,,,,,,,,,,,,
2010-11,Robert W Traip Academy,Robert W Traip Academy,Public,Kittery Public Schools,York County,Kittery,43.0871149,-70.7394444,"12 Williams Avenue Kittery, ME 03904",Open,,,9,12,277,26,"$49,469 ",46,15,,57.70%,14.4,68,24.50%,16.60%,46,277,,,91.00%,81,47,81,58.00%,6,41,23,24,19,28
2010-11,Rose M Gaffney School,Rose M Gaffney School,Public,Machias Public Schools,Washington County,Machias,44.7149969,-67.46876,"15 Rose Gaffney Rd Machias, ME 04654",Open,,,Pre-K,8,344,26,"$37,175 ",46,3,,11.50%,19.8,227,66.00%,14.80%,51,,,,,,,,,,,,,,
2010-11,Rumford Elementary,Rumford Elementary,Public,RSU 10,Oxford County,Rumford,44.552704,-70.55243,"121 Lincoln Avenue Rumford, ME 04276",Open,,,Pre-K,5,268,23,"$45,401 ",48,13,,56.50%,17.3,125,46.60%,17.90%,48,,,,,,,,,,,,,,
2010-11,Russell School,Russell School,Public,RSU 15/MSAD 15,Cumberland County,Gray,43.8888437,-70.3314438,"8 Gray Park Gray, ME 04039",Open,,,KG,2,271,20,"$47,470 ",43,10,,50.00%,15,75,27.70%,11.40%,31,,,,,,,,,,,,,,
2010-11,Sabattus Primary School,Sabattus Primary School,Public,RSU 04,Androscoggin County,Sabattus,44.1216226,-70.1146563,"36 No Name Pond Road Sabattus, ME 04280",Open,,,Pre-K,2,173,10,"$46,811 ",39,4,,40.00%,12.2,93,53.80%,8.10%,14,,,,,,,,,,,,,,
2010-11,Saccarappa School,Saccarappa School,Public,Westbrook Public Schools,Cumberland County,Westbrook,43.6725029,-70.3758788,"110 Huntress Avenue Westbrook, ME 04092",Open,,,KG,4,302,20,"$52,796 ",45,8,,40.00%,18.2,199,65.90%,10.30%,31,,,,,,,,,,,,,,
2010-11,Saco Middle School,Saco Middle School,Public,Saco Public Schools,York County,Saco,43.5255313,-70.4669632,"40 Buxton Road Saco, ME 04072",Open,,,6,8,766,48,"$44,652 ",42,13,1,27.10%,13,266,34.70%,16.30%,125,,,,,,,,,,,,,,
2010-11,Saco Transition Program,Saco Transition Program,Public,Saco Public Schools,York County,Saco,43.4967026,-70.4423493,"80 Common St Bldg 2 Saco, ME 04072",Closed,2004,2015,,,21,,,,0,,,,14,66.70%,76.20%,16,21,,,,,1,3,33.30%,0,1,0,1,0,1
2010-11,South Hiram Elementary School,Sacopee Valley Elementary School & South Hiram Elementary School,Public,RSU 55/MSAD 55,Oxford County,Hiram,43.8102526,-70.8675035,"213 South Hiram Road Hiram, ME 04041",Open,,,Pre-K,3,218,17,"$48,506 ",50,8,,47.10%,19.1,144,66.10%,,,,,,,,,,,,,,,,
2010-11,Sacopee Valley High Sch,Sacopee Valley High Sch,Public,RSU 55/MSAD 55,Oxford County,Hiram,43.8120125,-70.8701971,"115 South Hiram Road Hiram, ME 04041",Open,,,9,12,396,32,"$43,123 ",46,12,,37.50%,15.2,186,47.00%,16.70%,66,396,12,3.0%,87.00%,87,58,89,65.20%,17,41,41,17,22,36
2010-11,Sacopee Valley Middle School,Sacopee Valley Middle School,Public,RSU 55/MSAD 55,Oxford County,Hiram,43.8118098,-70.868952,"137 South Hiram Road Hiram, ME 04041",Open,,,4,8,383,25,"$39,352 ",45,8,,32.00%,14.5,211,55.10%,15.70%,60,,,,,,,,,,,,,,
2010-11,SAD #53 Alternative Education,SAD #53 Alternative Education,Public Special Education,RSU 53/MSAD 53,Somerset County,Pittsfield,44.7877975,-69.3917728,"167 School Street Pittsfield, ME 04967",Open,,,7,12,16,,,,0,,,,6,37.50%,,,15,,,,,0,7,0.00%,0,0,0,0,0,0
2010-11,Samuel L Wagner Middle School,Samuel L Wagner Middle School,Public,RSU 22,Waldo County,Winterport,44.6359233,-68.8596385,"19 Williams Way Winterport, ME 04496",Open,,,5,8,131,15,"$50,080 ",45,8,,53.30%,18.5,52,39.70%,32.10%,42,,,,,,,,,,,,,,
2010-11,Sanford High School,Sanford High School,Public,Sanford Public Schools,York County,Sanford,43.4521502,-70.7812889,"52 Sanford High School Blvd Sanford, ME 04073",Open,,,9,12,1239,78,"$48,985 ",45,17,2,21.80%,17.1,546,44.10%,15.80%,196,1239,67,5.4%,79.90%,278,173,288,60.10%,58,115,118,55,61,112
2010-11,Sanford Jr High School,Sanford Jr High School,Public,Sanford Public Schools,York County,Sanford,43.4506318,-70.7879793,"708 Main Street Sanford, ME 04073",Open,,,6,8,447,32,"$48,723 ",46,7,,21.90%,18,250,55.90%,24.20%,108,,,,,,,,,,,,,,
2010-11,Scarborough High School,Scarborough High School,Public,Scarborough Public Schools,Cumberland County,Scarborough,43.5917906,-70.3364593,"11 Municipal Drive Scarborough, ME 04074",Open,,,9,12,1081,63,"$51,585 ",48,32,3,50.80%,16.6,191,17.70%,11.50%,124,1081,15,1.4%,92.90%,237,184,243,75.70%,30,154,77,107,91,93
2010-11,Scarborough Middle School,Scarborough Middle School,Public,Scarborough Public Schools,Cumberland County,Scarborough,43.5981636,-70.3421309,"21 Quentin Drive Scarborough, ME 04074",Open,,,6,8,784,54,"$48,639 ",45,19,,35.20%,14.6,120,15.30%,12.60%,99,,,,,,,,,,,,,,
2010-11,Schenck High School,Schenck High School,Public,East Millinocket Public Schools,Penobscot County,East Millinocket,45.6324805,-68.5716067,"45 North St Suite 1 East Millinocket, ME 04430",Open,,,9,12,167,15,"$46,690 ",50,5,,33.30%,18.5,98,58.70%,15.60%,26,167,,,81.60%,31,24,31,77.40%,7,17,21,3,3,21
2010-11,Se Do Mo Cha Elementary School,Se Do Mo Cha Elementary School,Public,RSU 68/MSAD 68,Piscataquis County,Dover-Foxcroft,45.1958634,-69.2290131,"63 Harrison Avenue, Suite B Dover-Foxcroft, ME 04426",Open,,,Pre-K,4,353,18,"$45,860 ",48,6,,33.30%,19.1,211,59.80%,12.50%,44,,,,,,,,,,,,,,
2010-11,Se Do Mo Cha Middle School,Se Do Mo Cha Middle School,Public,RSU 68/MSAD 68,Piscataquis County,Dover-Foxcroft,45.1958634,-69.2290131,"63 Harrison Avenue, Suite A Dover-Foxcroft, ME 04426",Open,,,5,8,323,16,"$44,131 ",49,6,,37.50%,21,169,52.30%,15.80%,51,,,,,,,,,,,,,,
2010-11,Sea Road School,Sea Road School,Public,RSU 21,York County,Kennebunk,43.3770204,-70.5311592,"29 Sea Road Kennebunk, ME 04043",Open,,,4,5,255,17,"$58,671 ",50,8,,47.10%,21.4,45,17.60%,17.60%,45,,,,,,,,,,,,,,
2010-11,Searsport District High School,Searsport District High School,Public,RSU 20,Waldo County,Searsport,44.4622379,-68.925544,"24 Mortland Road Searsport, ME 04974",Open,,,9,12,188,20,"$43,760 ",50,7,,35.00%,17,126,67.00%,22.90%,43,188,,,90.40%,47,24,48,50.00%,3,21,21,3,2,22
2010-11,Searsport District Middle School,Searsport District Middle School,Public,RSU 20,Waldo County,Searsport,44.4663844,-68.9249264,"26 Mortland Road Searsport, ME 04974",Open,,,6,8,155,11,"$42,960 ",48,4,,36.40%,19.1,101,65.20%,24.50%,38,,,,,,,,,,,,,,
2010-11,Searsport Elementary,Searsport Elementary,Public,RSU 20,Waldo County,Searsport,44.4641619,-68.9257171,"30 Mortland Road Searsport, ME 04974",Open,,,Pre-K,5,193,14,"$49,315 ",52,6,,42.90%,24.1,109,56.50%,25.90%,50,,,,,,,,,,,,,,
2010-11,Sebago Elementary School,Sebago Elementary School,Public,RSU 61/MSAD 61,Cumberland County,Sebago,43.8552364,-70.638144,"283 Sebago Road Sebago, ME 04029",Open,,,KG,5,101,13,"$49,877 ",49,8,,61.50%,16.3,50,49.50%,11.90%,12,,,,,,,,,,,,,,
2010-11,Sebasticook Valley Middle School,Sebasticook Valley Middle School,Public,RSU 19,Penobscot County,Newport,44.8839349,-69.2947096,"337 Williams Road Newport, ME 04953",Open,,,5,8,340,26,"$48,842 ",48,9,,34.60%,19.2,178,52.40%,14.70%,50,,,,,,,,,,,,,,
2010-11,Sedgwick Elementary School,Sedgwick Elementary School,Public,Sedgwick Public Schools,Hancock County,Sedgwick,44.3600369,-68.6641844,"272 Snows Cove Road Sedgwick, ME 04676",Open,,,Pre-K,8,81,10,"$42,025 ",56,5,1,50.00%,21,50,61.70%,13.60%,11,,,,,,,,,,,,,,
2010-11,Shapleigh Memorial School,Shapleigh Memorial School,Public,RSU 57/MSAD 57,York County,Shapleigh,43.53841,-70.8498764,"467 Shapleigh Corner Road Shapleigh, ME 04076",Open,,,Pre-K,5,164,11,"$49,125 ",47,2,,18.20%,21.8,60,36.60%,9.80%,16,,,,,,,,,,,,,,
2010-11,Shapleigh School,Shapleigh School,Public,Kittery Public Schools,York County,Kittery,43.1147926,-70.7434175,"43 Stevenson Road Kittery, ME 03904",Open,,,4,8,362,30,"$47,864 ",46,14,,46.70%,15.2,91,25.10%,20.70%,75,,,,,,,,,,,,,,
2010-11,Shead High School,Shead High School,Public,Eastport Public Schools,Washington County,Eastport,44.9073798,-66.9890381,"89 High Street Eastport, ME 04631",Open,,,9,12,119,11,"$36,422 ",46,3,1,27.30%,15.1,73,61.30%,21.00%,25,119,,,85.70%,24,13,25,52.00%,0,13,11,2,6,7
2010-11,Sherwood Heights Elementary Sch,Sherwood Heights Elementary Sch,Public,Auburn Public Schools,Androscoggin County,Auburn,44.0776816,-70.2286974,"32 Sherwood Drive Auburn, ME 04210",Open,,,Pre-K,6,437,27,"$44,770 ",47,13,,48.10%,16,257,58.80%,17.60%,77,,,,,,,,,,,,,,
2010-11,Skowhegan Area High School,Skowhegan Area High School,Public,RSU 54/MSAD 54,Somerset County,Skowhegan,44.7505262,-69.7286311,"61 Academy Circle Skowhegan, ME 04976",Open,,,9,12,843,53,"$52,828 ",46,18,1,34.00%,18.5,424,50.30%,19.30%,163,843,45,5.3%,72.80%,158,80,165,48.50%,28,52,74,6,12,68
