Commodity,State,Time,Total Value ($US)
74 Copper And Articles Thereof,New Hampshire,2013,"510,339"
74 Copper And Articles Thereof,New Hampshire,2014,"462,584"
74 Copper And Articles Thereof,New Hampshire,2015,"264,427"
74 Copper And Articles Thereof,New Hampshire,2016 through November,"331,060"
74 Copper And Articles Thereof,Rhode Island,2002,"303,772"
74 Copper And Articles Thereof,Rhode Island,2003,"302,953"
74 Copper And Articles Thereof,Rhode Island,2004,"506,772"
74 Copper And Articles Thereof,Rhode Island,2005,"590,876"
74 Copper And Articles Thereof,Rhode Island,2006,"760,807"
74 Copper And Articles Thereof,Rhode Island,2007,"565,051"
74 Copper And Articles Thereof,Rhode Island,2008,"701,121"
74 Copper And Articles Thereof,Rhode Island,2009,"1,074,894"
74 Copper And Articles Thereof,Rhode Island,2010,"1,068,467"
74 Copper And Articles Thereof,Rhode Island,2011,"1,483,285"
74 Copper And Articles Thereof,Rhode Island,2012,"1,562,096"
74 Copper And Articles Thereof,Rhode Island,2013,"1,213,227"
74 Copper And Articles Thereof,Rhode Island,2014,"1,225,914"
74 Copper And Articles Thereof,Rhode Island,2015,"1,165,509"
74 Copper And Articles Thereof,Rhode Island,2016 through November,"1,126,580"
74 Copper And Articles Thereof,Vermont,2005,"77,742"
74 Copper And Articles Thereof,Vermont,2006,"231,462"
74 Copper And Articles Thereof,Vermont,2007,"550,639"
74 Copper And Articles Thereof,Vermont,2008,"388,182"
74 Copper And Articles Thereof,Vermont,2009,"205,164"
74 Copper And Articles Thereof,Vermont,2010,"275,312"
74 Copper And Articles Thereof,Vermont,2011,"82,091"
74 Copper And Articles Thereof,Vermont,2012,"326,411"
74 Copper And Articles Thereof,Vermont,2013,"427,102"
74 Copper And Articles Thereof,Vermont,2014,"666,273"
74 Copper And Articles Thereof,Vermont,2015,"428,274"
74 Copper And Articles Thereof,Vermont,2016 through November,"397,048"
75 Nickel And Articles Thereof,All States,2002,"87,139,966"
75 Nickel And Articles Thereof,All States,2003,"77,376,636"
75 Nickel And Articles Thereof,All States,2004,"87,795,618"
75 Nickel And Articles Thereof,All States,2005,"120,022,305"
75 Nickel And Articles Thereof,All States,2006,"146,947,806"
75 Nickel And Articles Thereof,All States,2007,"169,737,414"
75 Nickel And Articles Thereof,All States,2008,"209,334,143"
75 Nickel And Articles Thereof,All States,2009,"144,633,667"
75 Nickel And Articles Thereof,All States,2010,"133,619,413"
75 Nickel And Articles Thereof,All States,2011,"174,299,639"
75 Nickel And Articles Thereof,All States,2012,"175,877,846"
75 Nickel And Articles Thereof,All States,2013,"174,556,773"
75 Nickel And Articles Thereof,All States,2014,"199,082,032"
75 Nickel And Articles Thereof,All States,2015,"167,164,863"
75 Nickel And Articles Thereof,All States,2016 through November,"159,672,612"
75 Nickel And Articles Thereof,Connecticut,2002,"2,301,133"
75 Nickel And Articles Thereof,Connecticut,2003,"346,584"
75 Nickel And Articles Thereof,Connecticut,2004,"236,189"
75 Nickel And Articles Thereof,Connecticut,2005,"272,204"
75 Nickel And Articles Thereof,Connecticut,2006,"1,649,238"
75 Nickel And Articles Thereof,Connecticut,2007,"7,743,328"
75 Nickel And Articles Thereof,Connecticut,2008,"1,337,817"
75 Nickel And Articles Thereof,Connecticut,2009,"2,913,401"
75 Nickel And Articles Thereof,Connecticut,2010,"950,655"
75 Nickel And Articles Thereof,Connecticut,2011,"2,543,585"
75 Nickel And Articles Thereof,Connecticut,2012,"4,902,266"
75 Nickel And Articles Thereof,Connecticut,2013,"6,661,280"
75 Nickel And Articles Thereof,Connecticut,2014,"8,188,379"
75 Nickel And Articles Thereof,Connecticut,2015,"9,000,680"
75 Nickel And Articles Thereof,Connecticut,2016 through November,"7,367,554"
75 Nickel And Articles Thereof,Maine,2003,"4,493"
75 Nickel And Articles Thereof,Maine,2005,"3,791"
75 Nickel And Articles Thereof,Massachusetts,2002,"178,207"
75 Nickel And Articles Thereof,Massachusetts,2003,"196,301"
75 Nickel And Articles Thereof,Massachusetts,2004,"583,160"
75 Nickel And Articles Thereof,Massachusetts,2005,"301,942"
75 Nickel And Articles Thereof,Massachusetts,2006,"478,556"
75 Nickel And Articles Thereof,Massachusetts,2007,"218,208"
75 Nickel And Articles Thereof,Massachusetts,2008,"583,660"
75 Nickel And Articles Thereof,Massachusetts,2009,"451,474"
75 Nickel And Articles Thereof,Massachusetts,2010,"540,066"
75 Nickel And Articles Thereof,Massachusetts,2011,"1,015,721"
75 Nickel And Articles Thereof,Massachusetts,2012,"654,039"
75 Nickel And Articles Thereof,Massachusetts,2013,"782,354"
75 Nickel And Articles Thereof,Massachusetts,2014,"1,028,172"
75 Nickel And Articles Thereof,Massachusetts,2015,"966,546"
75 Nickel And Articles Thereof,Massachusetts,2016 through November,"732,608"
75 Nickel And Articles Thereof,New Hampshire,2002,"133,553"
75 Nickel And Articles Thereof,New Hampshire,2003,"167,497"
75 Nickel And Articles Thereof,New Hampshire,2004,"152,818"
75 Nickel And Articles Thereof,New Hampshire,2005,"97,969"
75 Nickel And Articles Thereof,New Hampshire,2006,"46,650"
75 Nickel And Articles Thereof,New Hampshire,2007,"3,331"
75 Nickel And Articles Thereof,New Hampshire,2008,"9,445"
75 Nickel And Articles Thereof,New Hampshire,2009,"29,907"
75 Nickel And Articles Thereof,New Hampshire,2010,"72,351"
75 Nickel And Articles Thereof,New Hampshire,2011,"40,132"
75 Nickel And Articles Thereof,New Hampshire,2012,"52,302"
75 Nickel And Articles Thereof,New Hampshire,2013,"42,694"
75 Nickel And Articles Thereof,New Hampshire,2014,"29,180"
75 Nickel And Articles Thereof,New Hampshire,2015,"46,891"
75 Nickel And Articles Thereof,New Hampshire,2016 through November,"34,938"
75 Nickel And Articles Thereof,Rhode Island,2002,"20,396"
75 Nickel And Articles Thereof,Rhode Island,2003,"226,747"
75 Nickel And Articles Thereof,Rhode Island,2004,"57,383"
75 Nickel And Articles Thereof,Rhode Island,2005,"16,909"
75 Nickel And Articles Thereof,Rhode Island,2006,"138,356"
75 Nickel And Articles Thereof,Rhode Island,2007,"148,418"
75 Nickel And Articles Thereof,Rhode Island,2008,"48,573"
75 Nickel And Articles Thereof,Rhode Island,2009,"70,446"
75 Nickel And Articles Thereof,Rhode Island,2010,"57,062"
75 Nickel And Articles Thereof,Rhode Island,2011,"170,357"
75 Nickel And Articles Thereof,Rhode Island,2012,"229,268"
75 Nickel And Articles Thereof,Rhode Island,2013,"235,731"
75 Nickel And Articles Thereof,Rhode Island,2014,"308,821"
75 Nickel And Articles Thereof,Rhode Island,2015,"30,333"
75 Nickel And Articles Thereof,Rhode Island,2016 through November,"130,661"
75 Nickel And Articles Thereof,Vermont,2004,"3,928"
75 Nickel And Articles Thereof,Vermont,2005,"6,099"
75 Nickel And Articles Thereof,Vermont,2012,"637,017"
75 Nickel And Articles Thereof,Vermont,2013,"924,261"
75 Nickel And Articles Thereof,Vermont,2014,"1,011,532"
75 Nickel And Articles Thereof,Vermont,2015,"1,417,334"
75 Nickel And Articles Thereof,Vermont,2016 through November,"783,641"
76 Aluminum And Articles Thereof,All States,2002,"1,096,006,432"
76 Aluminum And Articles Thereof,All States,2003,"1,043,691,842"
76 Aluminum And Articles Thereof,All States,2004,"1,348,994,102"
76 Aluminum And Articles Thereof,All States,2005,"1,786,949,628"
76 Aluminum And Articles Thereof,All States,2006,"2,400,253,778"
76 Aluminum And Articles Thereof,All States,2007,"2,493,098,789"
76 Aluminum And Articles Thereof,All States,2008,"2,535,831,432"
76 Aluminum And Articles Thereof,All States,2009,"1,987,450,282"
76 Aluminum And Articles Thereof,All States,2010,"2,692,036,378"
76 Aluminum And Articles Thereof,All States,2011,"3,143,082,975"
76 Aluminum And Articles Thereof,All States,2012,"3,335,092,296"
76 Aluminum And Articles Thereof,All States,2013,"3,567,828,598"
76 Aluminum And Articles Thereof,All States,2014,"3,801,522,427"
76 Aluminum And Articles Thereof,All States,2015,"3,860,112,157"
76 Aluminum And Articles Thereof,All States,2016 through November,"3,260,220,339"
76 Aluminum And Articles Thereof,Connecticut,2002,"10,713,145"
76 Aluminum And Articles Thereof,Connecticut,2003,"13,348,772"
76 Aluminum And Articles Thereof,Connecticut,2004,"8,573,356"
76 Aluminum And Articles Thereof,Connecticut,2005,"17,298,427"
76 Aluminum And Articles Thereof,Connecticut,2006,"20,962,625"
76 Aluminum And Articles Thereof,Connecticut,2007,"21,787,357"
76 Aluminum And Articles Thereof,Connecticut,2008,"50,578,239"
76 Aluminum And Articles Thereof,Connecticut,2009,"23,462,986"
76 Aluminum And Articles Thereof,Connecticut,2010,"31,195,984"
76 Aluminum And Articles Thereof,Connecticut,2011,"79,946,768"
76 Aluminum And Articles Thereof,Connecticut,2012,"47,130,803"
76 Aluminum And Articles Thereof,Connecticut,2013,"64,991,153"
76 Aluminum And Articles Thereof,Connecticut,2014,"45,089,233"
76 Aluminum And Articles Thereof,Connecticut,2015,"102,817,328"
76 Aluminum And Articles Thereof,Connecticut,2016 through November,"56,153,465"
76 Aluminum And Articles Thereof,Maine,2002,"40,718"
76 Aluminum And Articles Thereof,Maine,2003,"102,000"
76 Aluminum And Articles Thereof,Maine,2005,"36,770"
76 Aluminum And Articles Thereof,Maine,2006,"73,915"
76 Aluminum And Articles Thereof,Maine,2007,"52,216"
76 Aluminum And Articles Thereof,Maine,2009,"151,377"
76 Aluminum And Articles Thereof,Maine,2010,"159,345"
76 Aluminum And Articles Thereof,Maine,2011,"225,931"
76 Aluminum And Articles Thereof,Maine,2012,"133,775"
76 Aluminum And Articles Thereof,Maine,2013,"37,386"
76 Aluminum And Articles Thereof,Maine,2014,"230,770"
76 Aluminum And Articles Thereof,Maine,2015,"13,880"
76 Aluminum And Articles Thereof,Maine,2016 through November,"21,429"
76 Aluminum And Articles Thereof,Massachusetts,2002,"9,496,675"
76 Aluminum And Articles Thereof,Massachusetts,2003,"4,600,271"
76 Aluminum And Articles Thereof,Massachusetts,2004,"8,598,100"
76 Aluminum And Articles Thereof,Massachusetts,2005,"7,191,257"
76 Aluminum And Articles Thereof,Massachusetts,2006,"8,892,964"
76 Aluminum And Articles Thereof,Massachusetts,2007,"11,123,278"
76 Aluminum And Articles Thereof,Massachusetts,2008,"12,318,617"
76 Aluminum And Articles Thereof,Massachusetts,2009,"8,002,951"
76 Aluminum And Articles Thereof,Massachusetts,2010,"8,668,663"
76 Aluminum And Articles Thereof,Massachusetts,2011,"5,987,154"
76 Aluminum And Articles Thereof,Massachusetts,2012,"7,833,791"
76 Aluminum And Articles Thereof,Massachusetts,2013,"8,175,571"
76 Aluminum And Articles Thereof,Massachusetts,2014,"6,785,964"
76 Aluminum And Articles Thereof,Massachusetts,2015,"5,844,991"
76 Aluminum And Articles Thereof,Massachusetts,2016 through November,"6,041,234"
76 Aluminum And Articles Thereof,New Hampshire,2002,"1,155,795"
76 Aluminum And Articles Thereof,New Hampshire,2003,"883,125"
76 Aluminum And Articles Thereof,New Hampshire,2004,"1,724,097"
76 Aluminum And Articles Thereof,New Hampshire,2005,"1,907,799"
76 Aluminum And Articles Thereof,New Hampshire,2006,"357,494"
76 Aluminum And Articles Thereof,New Hampshire,2007,"1,046,052"
76 Aluminum And Articles Thereof,New Hampshire,2008,"1,471,419"
76 Aluminum And Articles Thereof,New Hampshire,2009,"891,463"
76 Aluminum And Articles Thereof,New Hampshire,2010,"703,902"
76 Aluminum And Articles Thereof,New Hampshire,2011,"1,030,502"
76 Aluminum And Articles Thereof,New Hampshire,2012,"1,446,378"
76 Aluminum And Articles Thereof,New Hampshire,2013,"1,795,670"
76 Aluminum And Articles Thereof,New Hampshire,2014,"2,599,348"
76 Aluminum And Articles Thereof,New Hampshire,2015,"2,326,812"
76 Aluminum And Articles Thereof,New Hampshire,2016 through November,"1,162,828"
76 Aluminum And Articles Thereof,Rhode Island,2002,"207,013"
76 Aluminum And Articles Thereof,Rhode Island,2003,"873,111"
76 Aluminum And Articles Thereof,Rhode Island,2004,"843,739"
76 Aluminum And Articles Thereof,Rhode Island,2005,"1,423,451"
76 Aluminum And Articles Thereof,Rhode Island,2006,"1,653,434"
76 Aluminum And Articles Thereof,Rhode Island,2007,"1,193,498"
76 Aluminum And Articles Thereof,Rhode Island,2008,"2,055,284"
76 Aluminum And Articles Thereof,Rhode Island,2009,"2,282,469"
76 Aluminum And Articles Thereof,Rhode Island,2010,"1,745,087"
76 Aluminum And Articles Thereof,Rhode Island,2011,"1,680,553"
76 Aluminum And Articles Thereof,Rhode Island,2012,"2,171,705"
76 Aluminum And Articles Thereof,Rhode Island,2013,"1,844,378"
76 Aluminum And Articles Thereof,Rhode Island,2014,"1,719,884"
76 Aluminum And Articles Thereof,Rhode Island,2015,"3,054,091"
76 Aluminum And Articles Thereof,Rhode Island,2016 through November,"2,326,856"
76 Aluminum And Articles Thereof,Vermont,2003,"51,308"
76 Aluminum And Articles Thereof,Vermont,2004,"61,046"
76 Aluminum And Articles Thereof,Vermont,2005,"81,725"
76 Aluminum And Articles Thereof,Vermont,2006,"27,736"
76 Aluminum And Articles Thereof,Vermont,2007,"12,150"
76 Aluminum And Articles Thereof,Vermont,2008,"93,367"
76 Aluminum And Articles Thereof,Vermont,2009,"3,792"
76 Aluminum And Articles Thereof,Vermont,2011,"13,702"
76 Aluminum And Articles Thereof,Vermont,2012,"1,340,701"
76 Aluminum And Articles Thereof,Vermont,2013,"451,722"
76 Aluminum And Articles Thereof,Vermont,2014,"401,370"
76 Aluminum And Articles Thereof,Vermont,2015,"54,183"
76 Aluminum And Articles Thereof,Vermont,2016 through November,"7,560"
78 Lead And Articles Thereof,All States,2002,"19,450,357"
78 Lead And Articles Thereof,All States,2003,"24,918,471"
78 Lead And Articles Thereof,All States,2004,"29,548,914"
78 Lead And Articles Thereof,All States,2005,"46,927,638"
78 Lead And Articles Thereof,All States,2006,"55,883,292"
78 Lead And Articles Thereof,All States,2007,"65,774,742"
78 Lead And Articles Thereof,All States,2008,"102,091,560"
78 Lead And Articles Thereof,All States,2009,"64,976,069"
78 Lead And Articles Thereof,All States,2010,"62,320,012"
78 Lead And Articles Thereof,All States,2011,"39,804,433"
78 Lead And Articles Thereof,All States,2012,"41,305,984"
78 Lead And Articles Thereof,All States,2013,"56,233,624"
78 Lead And Articles Thereof,All States,2014,"52,929,088"
78 Lead And Articles Thereof,All States,2015,"41,346,901"
78 Lead And Articles Thereof,All States,2016 through November,"28,965,008"
78 Lead And Articles Thereof,Connecticut,2004,"60,628"
78 Lead And Articles Thereof,Connecticut,2006,"44,090"
78 Lead And Articles Thereof,Connecticut,2007,"1,313,556"
78 Lead And Articles Thereof,Connecticut,2008,"3,642,893"
78 Lead And Articles Thereof,Connecticut,2009,"1,469,360"
78 Lead And Articles Thereof,Connecticut,2010,"2,685,811"
78 Lead And Articles Thereof,Connecticut,2011,"2,458,064"
78 Lead And Articles Thereof,Connecticut,2013,"3,997"
78 Lead And Articles Thereof,Connecticut,2014,"412,393"
78 Lead And Articles Thereof,Connecticut,2015,"33,844"
78 Lead And Articles Thereof,Massachusetts,2003,"19,325"
78 Lead And Articles Thereof,Massachusetts,2004,"11,689"
78 Lead And Articles Thereof,Massachusetts,2005,"15,575"
78 Lead And Articles Thereof,Massachusetts,2006,"21,256"
78 Lead And Articles Thereof,Massachusetts,2007,"12,444"
78 Lead And Articles Thereof,Massachusetts,2008,"5,581"
78 Lead And Articles Thereof,Massachusetts,2009,"5,159"
78 Lead And Articles Thereof,Massachusetts,2012,"11,565"
78 Lead And Articles Thereof,Massachusetts,2013,"158,007"
78 Lead And Articles Thereof,Massachusetts,2014,"63,131"
78 Lead And Articles Thereof,New Hampshire,2010,"4,145"
78 Lead And Articles Thereof,New Hampshire,2011,"126,840"
78 Lead And Articles Thereof,Rhode Island,2005,"14,137"
78 Lead And Articles Thereof,Rhode Island,2006,"41,940"
78 Lead And Articles Thereof,Rhode Island,2009,"238,793"
78 Lead And Articles Thereof,Rhode Island,2010,"1,229,904"
78 Lead And Articles Thereof,Rhode Island,2011,"12,013"
78 Lead And Articles Thereof,Rhode Island,2012,"68,523"
78 Lead And Articles Thereof,Rhode Island,2013,"5,260"
78 Lead And Articles Thereof,Rhode Island,2014,"539,738"
78 Lead And Articles Thereof,Rhode Island,2015,"162,449"
78 Lead And Articles Thereof,Rhode Island,2016 through November,"4,980"
79 Zinc And Articles Thereof,All States,2002,"35,628,019"
79 Zinc And Articles Thereof,All States,2003,"32,604,325"
79 Zinc And Articles Thereof,All States,2004,"41,760,904"
79 Zinc And Articles Thereof,All States,2005,"33,212,972"
79 Zinc And Articles Thereof,All States,2006,"44,018,132"
79 Zinc And Articles Thereof,All States,2007,"50,814,393"
79 Zinc And Articles Thereof,All States,2008,"57,265,526"
79 Zinc And Articles Thereof,All States,2009,"39,735,474"
79 Zinc And Articles Thereof,All States,2010,"55,657,695"
79 Zinc And Articles Thereof,All States,2011,"84,433,563"
79 Zinc And Articles Thereof,All States,2012,"94,087,266"
79 Zinc And Articles Thereof,All States,2013,"103,431,569"
79 Zinc And Articles Thereof,All States,2014,"114,869,769"
79 Zinc And Articles Thereof,All States,2015,"119,670,776"
79 Zinc And Articles Thereof,All States,2016 through November,"149,989,240"
79 Zinc And Articles Thereof,Connecticut,2002,"220,632"
79 Zinc And Articles Thereof,Connecticut,2003,"78,266"
79 Zinc And Articles Thereof,Connecticut,2004,"80,377"
79 Zinc And Articles Thereof,Connecticut,2005,"59,624"
79 Zinc And Articles Thereof,Connecticut,2006,"5,254,671"
79 Zinc And Articles Thereof,Connecticut,2007,"37,043"
79 Zinc And Articles Thereof,Connecticut,2008,"1,945,529"
79 Zinc And Articles Thereof,Connecticut,2009,"159,523"
79 Zinc And Articles Thereof,Connecticut,2010,"317,212"
79 Zinc And Articles Thereof,Connecticut,2011,"164,466"
79 Zinc And Articles Thereof,Connecticut,2012,"277,346"
79 Zinc And Articles Thereof,Connecticut,2013,"207,463"
79 Zinc And Articles Thereof,Connecticut,2014,"3,642,018"
79 Zinc And Articles Thereof,Connecticut,2015,"430,681"
79 Zinc And Articles Thereof,Connecticut,2016 through November,"29,433,173"
79 Zinc And Articles Thereof,Maine,2014,"16,504"
79 Zinc And Articles Thereof,Maine,2015,"82,152"
79 Zinc And Articles Thereof,Massachusetts,2002,"31,209"
79 Zinc And Articles Thereof,Massachusetts,2003,"9,830"
79 Zinc And Articles Thereof,Massachusetts,2004,"19,616"
79 Zinc And Articles Thereof,Massachusetts,2005,"9,024"
79 Zinc And Articles Thereof,Massachusetts,2006,"14,112"
79 Zinc And Articles Thereof,Massachusetts,2007,"10,856"
79 Zinc And Articles Thereof,Massachusetts,2008,"39,809"
79 Zinc And Articles Thereof,Massachusetts,2009,"404,274"
79 Zinc And Articles Thereof,Massachusetts,2010,"424,599"
79 Zinc And Articles Thereof,Massachusetts,2011,"24,124"
79 Zinc And Articles Thereof,Massachusetts,2013,"77,062"
79 Zinc And Articles Thereof,Massachusetts,2014,"116,761"
79 Zinc And Articles Thereof,Massachusetts,2015,"159,676"
79 Zinc And Articles Thereof,Massachusetts,2016 through November,"45,391"
79 Zinc And Articles Thereof,New Hampshire,2002,"22,574"
79 Zinc And Articles Thereof,New Hampshire,2003,"3,213"
79 Zinc And Articles Thereof,New Hampshire,2006,"3,645"
79 Zinc And Articles Thereof,New Hampshire,2008,"26,173"
79 Zinc And Articles Thereof,New Hampshire,2010,"4,130"
79 Zinc And Articles Thereof,New Hampshire,2013,"2,611"
79 Zinc And Articles Thereof,Rhode Island,2002,"10,786"
79 Zinc And Articles Thereof,Rhode Island,2003,"32,086"
79 Zinc And Articles Thereof,Rhode Island,2004,"7,510"
79 Zinc And Articles Thereof,Rhode Island,2005,"15,858"
79 Zinc And Articles Thereof,Rhode Island,2006,"12,636"
79 Zinc And Articles Thereof,Rhode Island,2007,"15,372"
79 Zinc And Articles Thereof,Rhode Island,2008,"8,540"
79 Zinc And Articles Thereof,Rhode Island,2009,"29,633"
79 Zinc And Articles Thereof,Rhode Island,2010,"27,322"
79 Zinc And Articles Thereof,Rhode Island,2011,"14,894"
79 Zinc And Articles Thereof,Rhode Island,2012,"13,472"
80 Tin And Articles Thereof,All States,2002,"10,092,972"
80 Tin And Articles Thereof,All States,2003,"13,421,564"
80 Tin And Articles Thereof,All States,2004,"27,094,561"
80 Tin And Articles Thereof,All States,2005,"36,153,612"
80 Tin And Articles Thereof,All States,2006,"40,685,556"
80 Tin And Articles Thereof,All States,2007,"52,235,628"
80 Tin And Articles Thereof,All States,2008,"85,628,883"
80 Tin And Articles Thereof,All States,2009,"41,222,107"
80 Tin And Articles Thereof,All States,2010,"72,735,359"
80 Tin And Articles Thereof,All States,2011,"84,498,580"
80 Tin And Articles Thereof,All States,2012,"61,664,828"
80 Tin And Articles Thereof,All States,2013,"61,631,035"
80 Tin And Articles Thereof,All States,2014,"58,862,433"
80 Tin And Articles Thereof,All States,2015,"54,932,861"
80 Tin And Articles Thereof,All States,2016 through November,"48,610,930"
80 Tin And Articles Thereof,Connecticut,2003,"7,098"
80 Tin And Articles Thereof,Connecticut,2004,"12,672"
80 Tin And Articles Thereof,Connecticut,2005,"19,568"
80 Tin And Articles Thereof,Connecticut,2006,"40,802"
80 Tin And Articles Thereof,Connecticut,2007,"14,281"
80 Tin And Articles Thereof,Connecticut,2008,"31,039"
80 Tin And Articles Thereof,Connecticut,2009,"20,221"
80 Tin And Articles Thereof,Connecticut,2010,"13,448"
80 Tin And Articles Thereof,Connecticut,2011,"9,642"
80 Tin And Articles Thereof,Connecticut,2012,"7,425"
80 Tin And Articles Thereof,Connecticut,2013,"7,670"
80 Tin And Articles Thereof,Connecticut,2014,"932,952"
80 Tin And Articles Thereof,Connecticut,2015,"9,387"
80 Tin And Articles Thereof,Connecticut,2016 through November,"11,689"
80 Tin And Articles Thereof,Massachusetts,2002,"2,896"
80 Tin And Articles Thereof,Massachusetts,2003,"25,625"
80 Tin And Articles Thereof,Massachusetts,2004,"18,720"
80 Tin And Articles Thereof,Massachusetts,2005,"4,820"
80 Tin And Articles Thereof,Massachusetts,2006,"62,488"
80 Tin And Articles Thereof,Massachusetts,2007,"657,963"
80 Tin And Articles Thereof,Massachusetts,2008,"338,300"
80 Tin And Articles Thereof,Massachusetts,2009,"604,733"
80 Tin And Articles Thereof,Massachusetts,2010,"1,537,135"
80 Tin And Articles Thereof,Massachusetts,2011,"2,068,678"
80 Tin And Articles Thereof,Massachusetts,2012,"819,707"
80 Tin And Articles Thereof,Massachusetts,2013,"265,137"
80 Tin And Articles Thereof,Massachusetts,2014,"1,476,679"
80 Tin And Articles Thereof,Massachusetts,2015,"638,017"
80 Tin And Articles Thereof,Massachusetts,2016 through November,"399,488"
80 Tin And Articles Thereof,New Hampshire,2002,"5,764"
80 Tin And Articles Thereof,New Hampshire,2008,"4,990"
80 Tin And Articles Thereof,New Hampshire,2009,"3,106"
80 Tin And Articles Thereof,New Hampshire,2010,"189,233"
80 Tin And Articles Thereof,New Hampshire,2012,"49,274"
80 Tin And Articles Thereof,New Hampshire,2013,"21,224"
80 Tin And Articles Thereof,New Hampshire,2015,"79,615"
80 Tin And Articles Thereof,Rhode Island,2002,"1,016,167"
80 Tin And Articles Thereof,Rhode Island,2003,"818,188"
80 Tin And Articles Thereof,Rhode Island,2004,"1,134,302"
80 Tin And Articles Thereof,Rhode Island,2005,"698,192"
80 Tin And Articles Thereof,Rhode Island,2007,"18,038"
80 Tin And Articles Thereof,Rhode Island,2008,"55,326"
80 Tin And Articles Thereof,Rhode Island,2009,"414,184"
80 Tin And Articles Thereof,Rhode Island,2010,"12,143,891"
80 Tin And Articles Thereof,Rhode Island,2011,"7,543,038"
80 Tin And Articles Thereof,Rhode Island,2012,"7,181,618"
80 Tin And Articles Thereof,Rhode Island,2013,"8,202,862"
80 Tin And Articles Thereof,Rhode Island,2014,"7,445,030"
80 Tin And Articles Thereof,Rhode Island,2015,"6,429,468"
80 Tin And Articles Thereof,Rhode Island,2016 through November,"346,585"
81 Base Metals Nesoi; Cermets; Articles Thereof,All States,2002,"82,864,768"
81 Base Metals Nesoi; Cermets; Articles Thereof,All States,2003,"44,444,649"
81 Base Metals Nesoi; Cermets; Articles Thereof,All States,2004,"39,359,413"
81 Base Metals Nesoi; Cermets; Articles Thereof,All States,2005,"52,231,694"
81 Base Metals Nesoi; Cermets; Articles Thereof,All States,2006,"64,681,960"
81 Base Metals Nesoi; Cermets; Articles Thereof,All States,2007,"133,851,906"
81 Base Metals Nesoi; Cermets; Articles Thereof,All States,2008,"186,468,244"
81 Base Metals Nesoi; Cermets; Articles Thereof,All States,2009,"158,787,871"
81 Base Metals Nesoi; Cermets; Articles Thereof,All States,2010,"228,595,081"
81 Base Metals Nesoi; Cermets; Articles Thereof,All States,2011,"237,555,919"
81 Base Metals Nesoi; Cermets; Articles Thereof,All States,2012,"238,020,203"
81 Base Metals Nesoi; Cermets; Articles Thereof,All States,2013,"305,637,199"
81 Base Metals Nesoi; Cermets; Articles Thereof,All States,2014,"351,302,636"
81 Base Metals Nesoi; Cermets; Articles Thereof,All States,2015,"273,773,208"
81 Base Metals Nesoi; Cermets; Articles Thereof,All States,2016 through November,"244,774,984"
81 Base Metals Nesoi; Cermets; Articles Thereof,Connecticut,2002,"61,419"
81 Base Metals Nesoi; Cermets; Articles Thereof,Connecticut,2003,"3,461"
81 Base Metals Nesoi; Cermets; Articles Thereof,Connecticut,2004,"28,935"
81 Base Metals Nesoi; Cermets; Articles Thereof,Connecticut,2005,"42,716"
81 Base Metals Nesoi; Cermets; Articles Thereof,Connecticut,2006,"1,163,994"
81 Base Metals Nesoi; Cermets; Articles Thereof,Connecticut,2007,"910,727"
81 Base Metals Nesoi; Cermets; Articles Thereof,Connecticut,2008,"873,706"
81 Base Metals Nesoi; Cermets; Articles Thereof,Connecticut,2009,"312,449"
81 Base Metals Nesoi; Cermets; Articles Thereof,Connecticut,2010,"90,375"
81 Base Metals Nesoi; Cermets; Articles Thereof,Connecticut,2011,"422,378"
81 Base Metals Nesoi; Cermets; Articles Thereof,Connecticut,2012,"294,900"
81 Base Metals Nesoi; Cermets; Articles Thereof,Connecticut,2013,"556,730"
81 Base Metals Nesoi; Cermets; Articles Thereof,Connecticut,2014,"419,085"
81 Base Metals Nesoi; Cermets; Articles Thereof,Connecticut,2015,"1,490,394"
81 Base Metals Nesoi; Cermets; Articles Thereof,Connecticut,2016 through November,"2,628,081"
81 Base Metals Nesoi; Cermets; Articles Thereof,Maine,2002,"84,060"
81 Base Metals Nesoi; Cermets; Articles Thereof,Maine,2003,"5,485"
81 Base Metals Nesoi; Cermets; Articles Thereof,Maine,2004,"2,982,983"
81 Base Metals Nesoi; Cermets; Articles Thereof,Maine,2005,"993,487"
81 Base Metals Nesoi; Cermets; Articles Thereof,Maine,2006,"666,962"
81 Base Metals Nesoi; Cermets; Articles Thereof,Maine,2007,"762,620"
81 Base Metals Nesoi; Cermets; Articles Thereof,Maine,2008,"764,177"
81 Base Metals Nesoi; Cermets; Articles Thereof,Maine,2009,"228,449"
81 Base Metals Nesoi; Cermets; Articles Thereof,Maine,2010,"271,583"
81 Base Metals Nesoi; Cermets; Articles Thereof,Maine,2011,"341,518"
81 Base Metals Nesoi; Cermets; Articles Thereof,Maine,2012,"53,272"
81 Base Metals Nesoi; Cermets; Articles Thereof,Maine,2013,"148,640"
81 Base Metals Nesoi; Cermets; Articles Thereof,Maine,2014,"69,124"
81 Base Metals Nesoi; Cermets; Articles Thereof,Maine,2015,"63,653"
81 Base Metals Nesoi; Cermets; Articles Thereof,Maine,2016 through November,"158,232"
81 Base Metals Nesoi; Cermets; Articles Thereof,Massachusetts,2002,"32,378"
81 Base Metals Nesoi; Cermets; Articles Thereof,Massachusetts,2003,"163,119"
